name,link,Default Branch,SHA,Stargazers Count,Forks Count,Maven,Gradle,Travis CI,Github Actions,Maven Jacoco, Maven Cobertura,Maven Javadoc,Gradle Jacoco,Gradle Cobertura,Gradle Javadoc,Travis Codecov,Travis Coveralls,Travis Codacy,Travis Jacoco, Travis Cobertura,Travis Javadoc,GA Codecov,GA Coveralls,GA Codacy,GA Jacoco, GA Cobertura,GA Javadoc
eclipse/birt,https://github.com/eclipse/birt,master,826bf9186ff87c4e613d0da0b34a6dd4096a6576,290,300,UI/org.eclipse.birt.report.debug.core/pom.xml;UI/org.eclipse.birt.report.debug.ui/pom.xml;UI/org.eclipse.birt.report.designer.core/pom.xml;UI/org.eclipse.birt.report.designer.samplereports/pom.xml;UI/org.eclipse.birt.report.designer.tests/pom.xml;UI/org.eclipse.birt.report.designer.ui.cubebuilder/pom.xml;UI/org.eclipse.birt.report.designer.ui.data/pom.xml;UI/org.eclipse.birt.report.designer.ui.editor.script/pom.xml;UI/org.eclipse.birt.report.designer.ui.editor.xml.wtp/pom.xml;UI/org.eclipse.birt.report.designer.ui.editors.schematic/pom.xml;UI/org.eclipse.birt.report.designer.ui.editors/pom.xml;UI/org.eclipse.birt.report.designer.ui.ide/pom.xml;UI/org.eclipse.birt.report.designer.ui.lib.explorer/pom.xml;UI/org.eclipse.birt.report.designer.ui.lib/pom.xml;UI/org.eclipse.birt.report.designer.ui.preview.static_html/pom.xml;UI/org.eclipse.birt.report.designer.ui.preview.test/pom.xml;UI/org.eclipse.birt.report.designer.ui.preview.web/pom.xml;UI/org.eclipse.birt.report.designer.ui.preview/pom.xml;UI/org.eclipse.birt.report.designer.ui.rcp/pom.xml;UI/org.eclipse.birt.report.designer.ui.samples.ide/pom.xml;UI/org.eclipse.birt.report.designer.ui.samples.rcp/pom.xml;UI/org.eclipse.birt.report.designer.ui.samplesview/pom.xml;UI/org.eclipse.birt.report.designer.ui.views/pom.xml;UI/org.eclipse.birt.report.designer.ui/pom.xml;UI/pom.xml;build/birt-packages/birt-charts/ChartRuntime/pom.xml;build/birt-packages/birt-charts/ChartSDK/pom.xml;build/birt-packages/birt-charts/DeploymentRuntime/pom.xml;build/birt-packages/birt-charts/pom.xml;build/birt-packages/birt-epp/pom.xml;build/birt-packages/birt-integration-test/pom.xml;build/birt-packages/birt-nl/birt-charts/pom.xml;build/birt-packages/birt-nl/birt-rcp-report-designer/pom.xml;build/birt-packages/birt-nl/birt-report-designer-all-in-one/pom.xml;build/birt-packages/birt-nl/birt-report-framework/pom.xml;build/birt-packages/birt-nl/birt-runtime/pom.xml;build/birt-packages/birt-nl/pom.xml;build/birt-packages/birt-publish/pom.xml;build/birt-packages/birt-report-all-in-one/pom.xml;build/birt-packages/birt-report-framework-sdk/pom.xml;build/birt-packages/birt-report-framework/pom.xml;build/birt-packages/birt-report-rcp/pom.xml;build/birt-packages/birt-runtime-osgi/pom.xml;build/birt-packages/birt-runtime-test/pom.xml;build/birt-packages/birt-runtime/pom.xml;build/birt-packages/birt-sample-plugins/pom.xml;build/birt-packages/birt-source/pom.xml;build/birt-packages/birt-tests-suite/pom.xml;build/birt-packages/birt-wtp-integration-sdk/pom.xml;build/birt-packages/pom.xml;build/org.eclipse.birt.api/pom.xml;build/org.eclipse.birt.build/pom.xml;build/org.eclipse.birt.chart/pom.xml;build/org.eclipse.birt.example/pom.xml;build/org.eclipse.birt.p2updatesite/pom.xml;build/org.eclipse.birt.releng.birtbuilder/extras/pom.xml;build/org.eclipse.birt.sdk/pom.xml;build/org.eclipse.birt.target/pom.xml;build/org.eclipse.birt/pom.xml;build/pom.xml;chart/org.eclipse.birt.chart.device.extension/pom.xml;chart/org.eclipse.birt.chart.device.pdf/pom.xml;chart/org.eclipse.birt.chart.device.svg/pom.xml;chart/org.eclipse.birt.chart.device.swt/pom.xml;chart/org.eclipse.birt.chart.engine.extension/pom.xml;chart/org.eclipse.birt.chart.engine/pom.xml;chart/org.eclipse.birt.chart.examples.core/pom.xml;chart/org.eclipse.birt.chart.examples/pom.xml;chart/org.eclipse.birt.chart.integration.wtp.ui/pom.xml;chart/org.eclipse.birt.chart.reportitem.ui/pom.xml;chart/org.eclipse.birt.chart.reportitem/pom.xml;chart/org.eclipse.birt.chart.tests/pom.xml;chart/org.eclipse.birt.chart.ui.extension/pom.xml;chart/org.eclipse.birt.chart.ui/pom.xml;chart/org.eclipse.birt.chart.viewer/pom.xml;chart/pom.xml;common/javax.xml.rpc/META-INF/maven/javax.xml.rpc/javax.xml.rpc-api/pom.xml;common/javax.xml.rpc/pom.xml;common/org.apache.axis/pom.xml;common/org.apache.batik.dom.birt.ext/pom.xml;common/org.apache.batik.transcoder.birt.ext/pom.xml;common/org.apache.derby.core/pom.xml;common/org.w3c.dom.svg.extension/pom.xml;common/org.w3c.sac/pom.xml;common/pom.xml;core/org.eclipse.birt.branding/pom.xml;core/org.eclipse.birt.core.testhelper/pom.xml;core/org.eclipse.birt.core.tests/pom.xml;core/org.eclipse.birt.core.ui/pom.xml;core/org.eclipse.birt.core/pom.xml;core/pom.xml;data/org.eclipse.birt.core.script.function/pom.xml;data/org.eclipse.birt.data.aggregation/pom.xml;data/org.eclipse.birt.data.oda.mongodb.ui/pom.xml;data/org.eclipse.birt.data.oda.mongodb/pom.xml;data/org.eclipse.birt.data.oda.pojo.tests/pom.xml;data/org.eclipse.birt.data.oda.pojo.ui/pom.xml;data/org.eclipse.birt.data.oda.pojo/pom.xml;data/org.eclipse.birt.data.tests/pom.xml;data/org.eclipse.birt.data/pom.xml;data/org.eclipse.birt.me.prettyprint.hector/pom.xml;data/org.eclipse.birt.report.data.adapter/pom.xml;data/org.eclipse.birt.report.data.bidi.utils.ui/pom.xml;data/org.eclipse.birt.report.data.bidi.utils/pom.xml;data/org.eclipse.birt.report.data.oda.excel.ui/pom.xml;data/org.eclipse.birt.report.data.oda.excel/pom.xml;data/org.eclipse.birt.report.data.oda.hive.ui/pom.xml;data/org.eclipse.birt.report.data.oda.hive/pom.xml;data/org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb.ui/pom.xml;data/org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb/pom.xml;data/org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui/pom.xml;data/org.eclipse.birt.report.data.oda.jdbc.dbprofile/pom.xml;data/org.eclipse.birt.report.data.oda.jdbc.tests/pom.xml;data/org.eclipse.birt.report.data.oda.jdbc.ui/pom.xml;data/org.eclipse.birt.report.data.oda.jdbc/pom.xml;data/org.eclipse.birt.report.data.oda.sampledb.ui/pom.xml;data/org.eclipse.birt.report.data.oda.sampledb/pom.xml;data/org.eclipse.birt.report.data.oda.xml.ui/pom.xml;data/org.eclipse.birt.report.data.oda.xml/pom.xml;data/org.eclipse.birt.report.engine.script.javascript/pom.xml;data/pom.xml;docs/org.eclipse.birt.chart.cshelp/pom.xml;docs/org.eclipse.birt.chart.doc.isv/pom.xml;docs/org.eclipse.birt.cshelp/pom.xml;docs/org.eclipse.birt.doc.isv/pom.xml;docs/org.eclipse.birt.doc/pom.xml;docs/pom.xml;engine/org.eclipse.birt.report.engine.dataextraction.csv.tests/pom.xml;engine/org.eclipse.birt.report.engine.dataextraction.csv/pom.xml;engine/org.eclipse.birt.report.engine.dataextraction/pom.xml;engine/org.eclipse.birt.report.engine.emitter.config.docx/pom.xml;engine/org.eclipse.birt.report.engine.emitter.config.excel/pom.xml;engine/org.eclipse.birt.report.engine.emitter.config.html/pom.xml;engine/org.eclipse.birt.report.engine.emitter.config.odp/pom.xml;engine/org.eclipse.birt.report.engine.emitter.config.ods/pom.xml;engine/org.eclipse.birt.report.engine.emitter.config.odt/pom.xml;engine/org.eclipse.birt.report.engine.emitter.config.pdf/pom.xml;engine/org.eclipse.birt.report.engine.emitter.config.postscript/pom.xml;engine/org.eclipse.birt.report.engine.emitter.config.ppt/pom.xml;engine/org.eclipse.birt.report.engine.emitter.config.pptx/pom.xml;engine/org.eclipse.birt.report.engine.emitter.config.wpml/pom.xml;engine/org.eclipse.birt.report.engine.emitter.config/pom.xml;engine/org.eclipse.birt.report.engine.emitter.docx/pom.xml;engine/org.eclipse.birt.report.engine.emitter.html.tests/pom.xml;engine/org.eclipse.birt.report.engine.emitter.html/pom.xml;engine/org.eclipse.birt.report.engine.emitter.odp/pom.xml;engine/org.eclipse.birt.report.engine.emitter.ods/pom.xml;engine/org.eclipse.birt.report.engine.emitter.odt/pom.xml;engine/org.eclipse.birt.report.engine.emitter.pdf.tests/pom.xml;engine/org.eclipse.birt.report.engine.emitter.pdf/pom.xml;engine/org.eclipse.birt.report.engine.emitter.postscript.tests/pom.xml;engine/org.eclipse.birt.report.engine.emitter.postscript/pom.xml;engine/org.eclipse.birt.report.engine.emitter.ppt/pom.xml;engine/org.eclipse.birt.report.engine.emitter.pptx.tests/pom.xml;engine/org.eclipse.birt.report.engine.emitter.pptx/pom.xml;engine/org.eclipse.birt.report.engine.emitter.prototype.excel.tests/pom.xml;engine/org.eclipse.birt.report.engine.emitter.prototype.excel/pom.xml;engine/org.eclipse.birt.report.engine.emitter.wpml/pom.xml;engine/org.eclipse.birt.report.engine.fonts/pom.xml;engine/org.eclipse.birt.report.engine.odf/pom.xml;engine/org.eclipse.birt.report.engine.ooxml/pom.xml;engine/org.eclipse.birt.report.engine.testhelper/pom.xml;engine/org.eclipse.birt.report.engine.tests/pom.xml;engine/org.eclipse.birt.report.engine/pom.xml;engine/pom.xml;engine/uk.co.spudsoft.birt.emitters.excel.tests/pom.xml;engine/uk.co.spudsoft.birt.emitters.excel/pom.xml;features/org.eclipse.birt.chart.cshelp.feature/pom.xml;features/org.eclipse.birt.chart.doc.isv.feature/pom.xml;features/org.eclipse.birt.chart.feature/pom.xml;features/org.eclipse.birt.chart.integration.wtp.feature/pom.xml;features/org.eclipse.birt.chart.osgi.runtime.sdk/pom.xml;features/org.eclipse.birt.chart.osgi.runtime/pom.xml;features/org.eclipse.birt.chart.viewer.feature/pom.xml;features/org.eclipse.birt.cshelp.feature/pom.xml;features/org.eclipse.birt.doc.feature/pom.xml;features/org.eclipse.birt.doc.isv.feature/pom.xml;features/org.eclipse.birt.engine.runtime/pom.xml;features/org.eclipse.birt.example.feature/pom.xml;features/org.eclipse.birt.feature/pom.xml;features/org.eclipse.birt.integration.wtp.feature/pom.xml;features/org.eclipse.birt.integration.wtp.sdk.feature/pom.xml;features/org.eclipse.birt.nl.feature/pom.xml;features/org.eclipse.birt.osgi.runtime.sdk/pom.xml;features/org.eclipse.birt.osgi.runtime/pom.xml;features/org.eclipse.birt.rcp.feature/pom.xml;features/org.eclipse.birt.rcp.nl.feature/pom.xml;features/org.eclipse.birt.report.designer.editor.xml.wtp.feature/pom.xml;features/org.eclipse.birt.sdk.feature/pom.xml;features/org.eclipse.birt.testhelper.feature/pom.xml;features/org.eclipse.birt.tests.feature/pom.xml;features/org.eclipse.birt.wtp.nl.feature/pom.xml;features/pom.xml;model/org.eclipse.birt.report.model.adapter.oda.tests/pom.xml;model/org.eclipse.birt.report.model.adapter.oda/pom.xml;model/org.eclipse.birt.report.model.testhelper/pom.xml;model/org.eclipse.birt.report.model.testresources/pom.xml;model/org.eclipse.birt.report.model.tests/pom.xml;model/org.eclipse.birt.report.model/pom.xml;model/org.eclipse.birt.report.modelextension.tests/pom.xml;model/org.eclipse.birt.resources/pom.xml;model/pom.xml;nl/org.eclipse.birt.chart.device.extension.nl/pom.xml;nl/org.eclipse.birt.chart.device.svg.nl/pom.xml;nl/org.eclipse.birt.chart.device.swt.nl/pom.xml;nl/org.eclipse.birt.chart.engine.extension.nl/pom.xml;nl/org.eclipse.birt.chart.engine.nl/pom.xml;nl/org.eclipse.birt.chart.examples.core.nl/pom.xml;nl/org.eclipse.birt.chart.examples.nl/pom.xml;nl/org.eclipse.birt.chart.integration.wtp.ui.nl/pom.xml;nl/org.eclipse.birt.chart.reportitem.nl/pom.xml;nl/org.eclipse.birt.chart.reportitem.ui.nl/pom.xml;nl/org.eclipse.birt.chart.ui.extension.nl/pom.xml;nl/org.eclipse.birt.chart.ui.nl/pom.xml;nl/org.eclipse.birt.core.nl/pom.xml;nl/org.eclipse.birt.core.script.function.nl/pom.xml;nl/org.eclipse.birt.core.ui.nl/pom.xml;nl/org.eclipse.birt.data.aggregation.nl/pom.xml;nl/org.eclipse.birt.data.nl/pom.xml;nl/org.eclipse.birt.data.oda.mongodb.nl/pom.xml;nl/org.eclipse.birt.data.oda.mongodb.ui.nl/pom.xml;nl/org.eclipse.birt.data.oda.pojo.nl/pom.xml;nl/org.eclipse.birt.data.oda.pojo.ui.nl/pom.xml;nl/org.eclipse.birt.integration.wtp.ui.nl/pom.xml;nl/org.eclipse.birt.report.data.adapter.nl/pom.xml;nl/org.eclipse.birt.report.data.bidi.utils.nl/pom.xml;nl/org.eclipse.birt.report.data.oda.excel.nl/pom.xml;nl/org.eclipse.birt.report.data.oda.excel.ui.nl/pom.xml;nl/org.eclipse.birt.report.data.oda.hive.nl/pom.xml;nl/org.eclipse.birt.report.data.oda.hive.ui.nl/pom.xml;nl/org.eclipse.birt.report.data.oda.jdbc.dbprofile.nl/pom.xml;nl/org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb.nl/pom.xml;nl/org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui.nl/pom.xml;nl/org.eclipse.birt.report.data.oda.jdbc.nl/pom.xml;nl/org.eclipse.birt.report.data.oda.jdbc.ui.nl/pom.xml;nl/org.eclipse.birt.report.data.oda.sampledb.nl/pom.xml;nl/org.eclipse.birt.report.data.oda.sampledb.ui.nl/pom.xml;nl/org.eclipse.birt.report.data.oda.xml.nl/pom.xml;nl/org.eclipse.birt.report.data.oda.xml.ui.nl/pom.xml;nl/org.eclipse.birt.report.debug.core.nl/pom.xml;nl/org.eclipse.birt.report.debug.ui.nl/pom.xml;nl/org.eclipse.birt.report.designer.core.nl/pom.xml;nl/org.eclipse.birt.report.designer.ui.cubebuilder.nl/pom.xml;nl/org.eclipse.birt.report.designer.ui.editor.script.nl/pom.xml;nl/org.eclipse.birt.report.designer.ui.editor.xml.wtp.nl/pom.xml;nl/org.eclipse.birt.report.designer.ui.editors.nl/pom.xml;nl/org.eclipse.birt.report.designer.ui.editors.schematic.nl/pom.xml;nl/org.eclipse.birt.report.designer.ui.ide.nl/pom.xml;nl/org.eclipse.birt.report.designer.ui.lib.explorer.nl/pom.xml;nl/org.eclipse.birt.report.designer.ui.lib.nl/pom.xml;nl/org.eclipse.birt.report.designer.ui.nl/pom.xml;nl/org.eclipse.birt.report.designer.ui.preview.nl/pom.xml;nl/org.eclipse.birt.report.designer.ui.preview.web.nl/pom.xml;nl/org.eclipse.birt.report.designer.ui.rcp.nl/pom.xml;nl/org.eclipse.birt.report.designer.ui.samples.ide.nl/pom.xml;nl/org.eclipse.birt.report.designer.ui.samplesview.nl/pom.xml;nl/org.eclipse.birt.report.designer.ui.views.nl/pom.xml;nl/org.eclipse.birt.report.engine.dataextraction.csv.nl/pom.xml;nl/org.eclipse.birt.report.engine.dataextraction.nl/pom.xml;nl/org.eclipse.birt.report.engine.emitter.config.docx.nl/pom.xml;nl/org.eclipse.birt.report.engine.emitter.config.excel.nl/pom.xml;nl/org.eclipse.birt.report.engine.emitter.config.html.nl/pom.xml;nl/org.eclipse.birt.report.engine.emitter.config.nl/pom.xml;nl/org.eclipse.birt.report.engine.emitter.config.pdf.nl/pom.xml;nl/org.eclipse.birt.report.engine.emitter.config.postscript.nl/pom.xml;nl/org.eclipse.birt.report.engine.emitter.config.ppt.nl/pom.xml;nl/org.eclipse.birt.report.engine.emitter.config.pptx.nl/pom.xml;nl/org.eclipse.birt.report.engine.emitter.config.wpml.nl/pom.xml;nl/org.eclipse.birt.report.engine.nl/pom.xml;nl/org.eclipse.birt.report.item.crosstab.core.nl/pom.xml;nl/org.eclipse.birt.report.item.crosstab.ui.nl/pom.xml;nl/org.eclipse.birt.report.model.nl/pom.xml;nl/org.eclipse.birt.report.viewer.nl/pom.xml;nl/org.eclipse.birt.resources.nl/pom.xml;nl/pom.xml;pom.xml;testsuites/org.eclipse.birt.report.tests.chart/pom.xml;testsuites/org.eclipse.birt.report.tests.engine.emitter.html/pom.xml;testsuites/org.eclipse.birt.report.tests.engine/pom.xml;testsuites/org.eclipse.birt.report.tests.model/pom.xml;testsuites/org.eclipse.birt.tests.core/pom.xml;testsuites/org.eclipse.birt.tests.data/pom.xml;testsuites/org.eclipse.birt.tests/pom.xml;testsuites/pom.xml;tutorial/extension-tutorial-1/pom.xml;tutorial/extension-tutorial-2/pom.xml;viewer/org.eclipse.birt.axis.overlay/pom.xml;viewer/org.eclipse.birt.integration.wtp.ui/pom.xml;viewer/org.eclipse.birt.jetty.overlay/pom.xml;viewer/org.eclipse.birt.report.viewer.tests/pom.xml;viewer/org.eclipse.birt.report.viewer/pom.xml;viewer/pom.xml;xtab/org.eclipse.birt.report.item.crosstab.core.tests/pom.xml;xtab/org.eclipse.birt.report.item.crosstab.core/pom.xml;xtab/org.eclipse.birt.report.item.crosstab.ui/pom.xml;xtab/pom.xml;,,,.github/workflows/ci.yml;,pom.xml;,,common/javax.xml.rpc/META-INF/maven/javax.xml.rpc/javax.xml.rpc-api/pom.xml;,,,,,,,,,,,,,,,
springframeworkguru/spring5-jokes-app,https://github.com/springframeworkguru/spring5-jokes-app,master,d137a9a1d5fac2c84ab75a15cde37438e79c0706,19,300,pom.xml;,,,,,,,,,,,,,,,,,,,,,
kubesphere/devops-maven-sample,https://github.com/kubesphere/devops-maven-sample,master,7dce4a39648a5187e4e7d7c7ef1f033771de7ccc,15,300,pom.xml;,,,,pom.xml;,,,,,,,,,,,,,,,,,
OpenTSDB/asynchbase,https://github.com/OpenTSDB/asynchbase,master,40a5c8b8d4f605354c19765d44d1fc42ee857a69,604,303,pom.xml.in;,,.travis.yml;,,,,pom.xml.in;,,,,,,,,,,,,,,,
BigScary/GriefPrevention,https://github.com/BigScary/GriefPrevention,master,9e929a3eb28c8f31123539847af6b77ae9006aaf,48,313,pom.xml;,,,,,,,,,,,,,,,,,,,,,
formicary/my-bank,https://github.com/formicary/my-bank,master,75840a4844608a7b04150c2a9a504d14a3c90aae,15,314,pom.xml;,,,,,,,,,,,,,,,,,,,,,
tough1985/RxjavaRetrofitDemo,https://github.com/tough1985/RxjavaRetrofitDemo,master,d32ba2849908b258ad1b0e88babd412452f9b9b3,1281,317,,app/build.gradle;build.gradle;settings.gradle;,,,,,,,,,,,,,,,,,,,,
jitpack/gradle-simple,https://github.com/jitpack/gradle-simple,master,0d2c1a6644616e98f72f401a75af9c1baa4c69ed,53,318,,build.gradle;,,.github/workflows/gradle-wrapper-validation.yml;,,,,,,build.gradle;,,,,,,,,,,,,
roghughe/captaindebug,https://github.com/roghughe/captaindebug,master,54e4a55ee8347e0ff0354ea1f12ee69a00fa5831,194,318,address/pom.xml;ajax-json/pom.xml;audit-aspectj/pom.xml;build-all/pom.xml;cargo-cult/pom.xml;database/pom.xml;deadlocks/pom.xml;defensive/pom.xml;dependency-injection-factory/pom.xml;error-track/pom.xml;exceptions/pom.xml;facebook/pom.xml;hazelcast/pom.xml;long-poll/pom.xml;pool/pom.xml;powermock-tips/pom.xml;producer-consumer/pom.xml;sim-map-exc-res/pom.xml;social/pom.xml;spring-3.2/pom.xml;spring-security/tomcat-ssl/pom.xml;state-machine/pom.xml;telldontask-integration/pom.xml;telldontask/pom.xml;unit-testing-threads/pom.xml;xml-tips-blog/pom.xml;xml-tips-jaxb/pom.xml;xml-tips-xmlbeans/pom.xml;,,,,,,,,,,,,,,,,,,,,,
tonybase/netty-chat,https://github.com/tonybase/netty-chat,master,402b67e0ab54d15278aed356a57877924e9a5656,483,319,base/pom.xml;comet/pom.xml;logic/pom.xml;pom.xml;web/pom.xml;,,,,,,,,,,,,,,,,,,,,,
JamesZBL/FS-Blog,https://github.com/JamesZBL/FS-Blog,master,94a8ba71ef0cba75b7f1526b924b9d452d583015,745,319,,build.gradle;,.travis.yml;,,,,,,,,,,,,,,,,,,,
Tencent/VasDolly,https://github.com/Tencent/VasDolly,master,d5849fe4bc1f9c4cd8d4c139d2fd52fc28f22219,2578,319,,.gradletasknamecache;app/build.gradle;build.gradle;codeCheck.gradle;command/build.gradle;common/build.gradle;helper/build.gradle;maven.gradle;plugin/build.gradle;reader/build.gradle;settings.gradle;verify/build.gradle;writer/build.gradle;,,,,,,,,,,,,,,,,,,,,
stripe-archive/accept-a-card-payment,https://github.com/stripe-archive/accept-a-card-payment,master,6b74eaed0f0c5a1b104d3933036560c1bbd3ee08,347,320,decline-on-card-authentication/server/java/pom.xml;using-webhooks/server/java/pom.xml;without-webhooks/server/java/pom.xml;,using-webhooks/client/android/app/build.gradle;using-webhooks/client/android/build.gradle;using-webhooks/client/android/settings.gradle;without-webhooks/client/android/app/build.gradle;without-webhooks/client/android/build.gradle;without-webhooks/client/android/settings.gradle;,,.github/workflows/ci.yml;,,,,,,,,,,,,,,,,,,
android-cjj/JJSearchViewAnim,https://github.com/android-cjj/JJSearchViewAnim,master,55291efd7792852868f9957193e3a18b0ee2cdc9,2379,320,,app/build.gradle;build.gradle;library/build.gradle;settings.gradle;,,,,,,,,,,,,,,,,,,,,
polinema-mobile/2019-mobile03,https://github.com/polinema-mobile/2019-mobile03,master,6f84acceb30d8a6db42757dd73b0cb69e1fda4a6,1,320,,Aplikasiku/app/build.gradle;Aplikasiku/build.gradle;Aplikasiku/settings.gradle;ConstraintLayout/app/build.gradle;ConstraintLayout/build.gradle;ConstraintLayout/settings.gradle;LinearLayout/app/build.gradle;LinearLayout/build.gradle;LinearLayout/settings.gradle;MusicPlayer/app/build.gradle;MusicPlayer/build.gradle;MusicPlayer/settings.gradle;RelativeLayout/app/build.gradle;RelativeLayout/build.gradle;RelativeLayout/settings.gradle;,,,,,,,,,,,,,,,,,,,,
majidgolshadi/Android-Download-Manager-Pro,https://github.com/majidgolshadi/Android-Download-Manager-Pro,master,57dc410a97b1f825a31267758b3c777584caa334,1576,320,,,,,,,,,,,,,,,,,,,,,,
dangdangdotcom/config-toolkit,https://github.com/dangdangdotcom/config-toolkit,master,f99984e4dccfa508b89b780e3647e6336b64aee7,500,322,config-face/pom.xml;config-toolkit-demo/pom.xml;config-toolkit/pom.xml;pom.xml;,,,,,,config-toolkit/pom.xml;,,,,,,,,,,,,,,,
ogrisel/mahout,https://github.com/ogrisel/mahout,trunk,c32bdfc532e5a2adeffaf7d8d19c8e886d4508db,15,322,buildtools/pom.xml;core/pom.xml;distribution/pom.xml;eclipse/pom.xml;examples/pom.xml;math/pom.xml;pom.xml;taste-web/pom.xml;utils/pom.xml;,,,,,,core/pom.xml;math/pom.xml;pom.xml;,,,,,,,,,,,,,,,
paceuniversity/courses,https://github.com/paceuniversity/courses,master,a3ac13389fe4e2fb2d73722be7d09bd801ad31b2,3,322,,,,,,,,,,,,,,,,,,,,,,
Innoxia/liliths-throne-public,https://github.com/Innoxia/liliths-throne-public,dev,3690622478dede9751d573f7cd60f215ba4286c2,247,322,pom.xml;,,,,,,,,,,,,,,,,,,,,,
adyliu/jafka,https://github.com/adyliu/jafka,master,0c3e490289130396ce984ba95855149fb45022a3,708,323,pom.xml;,,.travis.yml;,,,,pom.xml;,,,,,,,,,,,,,,,
Fruzenshtein/spr-mvc-hib,https://github.com/Fruzenshtein/spr-mvc-hib,master,6f2b2cf978587607358aec42303ea5a2d0690b83,215,324,pom.xml;src/main/webapp/META-INF/maven/com.mvchib/spring/pom.xml;target/classes/META-INF/maven/com.mvchib/spring/pom.xml;,,,,,,,,,,,,,,,,,,,,,
dongjunkun/GanK,https://github.com/dongjunkun/GanK,master,7c296610e38dafb3fd9f96fb9dc8f6b52f434433,1164,324,,app/build.gradle;build.gradle;settings.gradle;,,,,,,,,,,,,,,,,,,,,
YeDaxia/JApiDocs,https://github.com/YeDaxia/JApiDocs,master,8511504446d5e5d0432f6e0645ea58618abdf527,1543,324,,build.gradle;genericDemo/build.gradle;jfinalDemo/build.gradle;library/build.gradle;playDemo/build.gradle;settings.gradle;springDemo/build.gradle;uploadMaven.gradle;,,,,,,,,uploadMaven.gradle;,,,,,,,,,,,,
SonarOpenCommunity/sonar-cxx,https://github.com/SonarOpenCommunity/sonar-cxx,master,c5229cd7b92dfcf468957aba3324837a5ed5d4c3,813,325,cxx-checks/pom.xml;cxx-sensors/pom.xml;cxx-squid-bridge/pom.xml;cxx-squid/pom.xml;cxx-sslr-toolkit/pom.xml;cxx-sslr/pom.xml;cxx-sslr/sslr-core/pom.xml;cxx-sslr/sslr-testing-harness/pom.xml;cxx-sslr/sslr-tests/pom.xml;cxx-sslr/sslr-toolkit/pom.xml;cxx-sslr/sslr-xpath/pom.xml;integration-tests/pom.xml;pom.xml;sonar-cxx-plugin/pom.xml;,,,.github/workflows/codeql-analysis.yml;.github/workflows/cxx-ci.yml;,integration-tests/pom.xml;pom.xml;,,,,,,,,,,,,,,,,,
facebookarchive/nifty,https://github.com/facebookarchive/nifty,master,ccacff7f0a723abe0b9ed399bcc3bc85784e7396,904,325,nifty-client/pom.xml;nifty-core/pom.xml;nifty-examples/pom.xml;nifty-load-tester/pom.xml;nifty-ssl/pom.xml;pom.xml;,,,,,,,,,,,,,,,,,,,,,
caelum/vraptor4,https://github.com/caelum/vraptor4,master,593ce9ad60f9d38c360881b2132417c56b8cc093,345,325,pom.xml;vraptor-blank-project/pom.xml;vraptor-core/pom.xml;vraptor-musicjungle/pom.xml;,,.travis.yml;,,,,vraptor-core/pom.xml;,,,,,,,,,,,,,,,
MarkMjw/PullToRefresh,https://github.com/MarkMjw/PullToRefresh,master,a5e0bd4ce2c5ceb1d30b01d66fe434f14b08729b,695,326,,PullToRefresh/build.gradle;build.gradle;settings.gradle;,,,,,,,,,,,,,,,,,,,,
nobunobuta/android_packages_apps_Contacts,https://github.com/nobunobuta/android_packages_apps_Contacts,donut,a3f4b7fd4b80cb3c442cf3204963f05ea5b31c2b,10,326,,,,,,,,,,,,,,,,,,,,,,
CyanogenMod/android_packages_apps_Camera,https://github.com/CyanogenMod/android_packages_apps_Camera,cm-10.2,4d28e5e2b1e9efbac8a8a3c34e20927d8243749c,304,326,,,,,,,,,,,,,,,,,,,,,,
uber-common/jvm-profiler,https://github.com/uber-common/jvm-profiler,master,b54894d8a6da9e5bf73da652a92121fd44882722,1630,326,pom.xml;,,.travis.yml;,,,,,,,,,,,,,,,,,,,
nydiarra/springboot-jwt,https://github.com/nydiarra/springboot-jwt,master,5aa238cc8ada09e0974760b9e58b6131f1b945a5,487,328,pom.xml;,,,,,,,,,,,,,,,,,,,,,
saurabh0010/houselannister,https://github.com/saurabh0010/houselannister,master,661471897cdd1de1476ba4d06e0c9f61fb11d3b2,4,328,pom.xml;,,,,pom.xml;,pom.xml;,pom.xml;,,,,,,,,,,,,,,,
meituan/WMRouter,https://github.com/meituan/WMRouter,master,7c05c1050781412ee66931fffaf6e06e3e8abf52,2162,329,,WmPlugin/baseplugin/build.gradle;WmPlugin/build.gradle;WmPlugin/plugin/build.gradle;WmPlugin/settings.gradle;adapter-kotlin-coroutines/build.gradle;adapter-rxjava3/build.gradle;build.gradle;compiler/build.gradle;demoapp/build.gradle;demokotlin/build.gradle;demolib1/build.gradle;demolib2/build.gradle;gradle_mvn_push.gradle;interfaces/build.gradle;router-result-adapter/build.gradle;router/build.gradle;settings.gradle;,,,,,,,,gradle_mvn_push.gradle;,,,,,,,,,,,,
super30admin/Competitive-Coding-8,https://github.com/super30admin/Competitive-Coding-8,master,cf902c4d45e290c8369d2470b8f4d44192634d42,0,349,,,,,,,,,,,,,,,,,,,,,,
